source,target,type,weight
ecb,rtenews,mention,0.5
ecb,expresso,mention,0.5
ecb,paulkrugman,mention,0.5
ecb,LHSummers,mention,0.5
ecb,JeanTirole,mention,0.5
ecb,cepr_org,mention,0.5
ecb,rtve,mention,0.5
ecb,CebraOrg,mention,0.5
ecb,BancoDeEspana,mention,0.5
ecb,bse_barcelona,mention,0.5
ecb,SAFE_Frankfurt,mention,0.5
ecb,KansasCityFed,mention,0.5
ecb,Reuters,mention,0.5
ecb,postimees,mention,0.5
ecb,ESRBofficial,mention,0.5
ecb,GabrielGlockler,mention,0.5
ecb,MisterSpread,mention,0.5
ecb,OECD,mention,0.5
ecb,ecfin,mention,0.5
ecb,fkocheng,mention,0.5
ecb,helene_rey,mention,0.5
ecb,kbc_group,mention,0.5
ecb,SRB,mention,0.5
ecb,McGuinnessEU,mention,0.5
ecb,mediobanca,mention,0.5
ecb,EPC_SEPA,mention,0.5
ecb,Dein_SPIEGEL,mention,0.5
ecb,SorbonneParis1,mention,0.5
ecb,VDombrovskis,mention,0.5
ecb,CincoDiascom,mention,0.5
ecb,bernacerprize,mention,0.5
ecb,FinStbBoard,mention,0.5
ecb,Eintracht,mention,0.5
ecb,EuropaLeague,mention,0.5
ecb,NCIRL,mention,0.5
ecb,Paschald,mention,0.5
ecb,malcolmbyrne,mention,0.5
ecb,Siria_Angino,mention,0.5
ecb,ertofficial_,mention,0.5
ecb,iesebschool,mention,0.5
ecb,Delo,mention,0.5
ecb,MyStephanomics,mention,0.5
ecb,mariademertzis,mention,0.5
ecb,Bruegel_org,mention,0.5
ecb,LaStampa,mention,0.5
ecb,NBUkraine,mention,0.5
ecb,KyryloShevchen1,mention,0.5
ecb,EDRRheinMain,mention,0.5
ecb,EU_SRB,mention,0.5
ecb,Vocento,mention,0.5
ecb,Columbia,mention,0.5
ecb,PIIE,mention,0.5
ecb,business,mention,0.5
ecb,delphi_forum,mention,0.5
ecb,ANT1TV,mention,0.5
ecb,CNBC,mention,0.5
ecb,Room4Discussion,mention,0.5
ecb,UvA_Amsterdam,mention,0.5
ecb,PSEinfo,mention,0.5
ecb,POLITICOEurope,mention,0.5
ecb,JohannaTreeck,mention,0.5
ecb,suzannelynch1,mention,0.5
ecb,philenewscy,mention,0.5
ecb,TiloJung,mention,0.5
ecb,JungNaiv,mention,0.5
ecb,TheBusinessRTE,mention,0.5
ecb,iiea,mention,0.5
ecb,GlobalMoneyWeek,mention,0.5
ecb,EBI_EU,mention,0.5
ecb,HmsGerlach,mention,0.5
ecb,thehertieschool,mention,0.5
ecb,BIS_org,mention,0.5
ecb,bankofengland,mention,0.5
ecb,faznet,mention,0.5
ecb,PabloPerezA,mention,0.5
ecb,EBFeu,mention,0.5
ecb,bancosantander,mention,0.5
ecb,RND_de,mention,0.5
ecb,drkaenzig,mention,0.5
ecb,federalreserve,mention,0.5
ecb,LesEchos,mention,0.5
ecb,ASSAMeeting,mention,0.5
ecb,RaphAuer,mention,0.5
ecb,FD_Nieuws,mention,0.5
ecb,FIN_FSA,mention,0.5
ecb,FedercasseBCC,mention,0.5
ecb,AliceDoyard,mention,0.5
ecb,morgenmagazin,mention,0.5
ecb,ZDF,mention,0.5
ecb,carolynnlook,mention,0.5
ecb,weberalexander,mention,0.5
ecb,bancodeportugal,mention,0.5
ecb,TARGET_ECB,mention,0.5
ecb,NewYorkFed,mention,0.5
ecb,MariaTD,mention,0.5
ecb,SuomenPankki,mention,0.5
ecb,BOFITresearch,mention,0.5
ecb,RichardClarida,mention,0.5
ecb,BrookingsInst,mention,0.5
ecb,benbernanke,mention,0.5
ecb,el_pais,mention,0.5
ecb,rielcano,mention,0.5
ecb,COP26,mention,0.5
ecb,EC3Europol,mention,0.5
ecb,UniofOxford,mention,0.5
ecb,flacqua,mention,0.5
ecb,BloombergTV,mention,0.5
ecb,FMA_AT,mention,0.5
ecb,Europarl_EYE,mention,0.5
ecb,senoj_erialc,mention,0.5
ecb,LeonelSacko,mention,0.5
ecb,GitaGopinath,mention,0.5
ecb,aagalloni,mention,0.5
ecb,LatvijasBanka,mention,0.5
ecb,DM_Rubenstein,mention,0.5
ecb,IMFS_Frankfurt,mention,0.5
ecb,isabelsabine,mention,0.5
ecb,wef,mention,0.5
ecb,ProfKlausSchwab,mention,0.5
ecb,elconfidencial,mention,0.5
ecb,VirologyBochum,mention,0.5
ecb,Corriere,mention,0.5
ecb,vonderleyen,mention,0.5
ecb,USTreasury,mention,0.5
ecb,SecYellen,mention,0.5
ecb,nicolas_veron,mention,0.5
ecb,eiopa_europa_eu,mention,0.5
ecb,kingsbschool,mention,0.5
ecb,laprovence,mention,0.5
ecb,UCYOfficial,mention,0.5
ecb,AUEB,mention,0.5
ecb,FinancialTimes,mention,0.5
ecb,pgordon66,mention,0.5
ecb,AFME_EU,mention,0.5
ecb,OMFIF,mention,0.5
ecb,DianaUrge,mention,0.5
ecb,ceu,mention,0.5
ecb,Stanford,mention,0.5
ecb,MESandbu,mention,0.5
ecb,EBRD,mention,0.5
ecb,florianeder,mention,0.5
ecb,banquedefrance,mention,0.5
ecb,ForumNewEconomy,mention,0.5
ecb,EUCouncil,mention,0.5
ecb,EIB,mention,0.5
ecb,EU_CoR,mention,0.5
ecb,EU_EESC,mention,0.5
ecb,eu_eeas,mention,0.5
ecb,dise_tv,mention,0.5
ecb,sven_giegold,mention,0.5
ecb,SVR_Wirtschaft,mention,0.5
ecb,CNBCClosingBell,mention,0.5
ecb,derspiegel,mention,0.5
ecb,AnnetteCNBC,mention,0.5
ecb,MorganStanley,mention,0.5
ecb,iesealumni,mention,0.5
ecb,letanewslv,mention,0.5
ecb,michaelsteen,mention,0.5
ecb,cetier1,mention,0.5
ecb,zannymb,mention,0.5
ecb,TheEconomist,mention,0.5
ecb,fiscalcouncil,mention,0.5
ecb,ThierryArnaud,mention,0.5
ecb,BFMTV,mention,0.5
ecb,LSE_GermanSoc,mention,0.5
ecb,skaigr,mention,0.5
ecb,LorcanRK,mention,0.5
ecb,martinwolf_,mention,0.5
ecb,LiikanenErkki,mention,0.5
ecb,finanzfluss,mention,0.5
ecb,boersenzeitung,mention,0.5
ecb,UniCologne,mention,0.5
ecb,ECON_tribute,mention,0.5
ecb,Iwp_Uni_Koeln,mention,0.5
ecb,EU_Eurostat,mention,0.5
ecb,laeven_luc,mention,0.5
ecb,gschepen,mention,0.5
ecb,his_hamburg,mention,0.5
ecb,PenaHakkarainen,mention,0.5
ecb,hsfi,mention,0.5
ecb,tcdeconomics,mention,0.5
ecb,ISDA,mention,0.5
ecb,EconBitsStrings,mention,0.5
ecb,IIF,mention,0.5
ecb,rtppt,mention,0.5
ecb,eurofinanceweek,mention,0.5
ecb,khalafroula,mention,0.5
ecb,Payvolution,mention,0.5
ecb,Youth_Forum,mention,0.5
ecb,mvanhulten,mention,0.5
ecb,actforculture,mention,0.5
ecb,tbadtod,mention,0.5
ecb,PositiveMoneyEU,mention,0.5
ecb,ShareAction,mention,0.5
ecb,wokuhn,mention,0.5
ecb,Adam_Pawloff,mention,0.5
ecb,lordstern1,mention,0.5
ecb,SchmalzriedMar1,mention,0.5
ecb,sorcha_edwards,mention,0.5
ecb,DariusRochebin,mention,0.5
ecb,LCI,mention,0.5
ecb,ntvde,mention,0.5
ecb,RobertMAnderton,mention,0.5
ecb,sam_clements,mention,0.5
ecb,LaravmVivian,mention,0.5
ecb,larazon_es,mention,0.5
ecb,Economist_SEUR,mention,0.5
ecb,NGFS,mention,0.5
ecb,richimcmahon,mention,0.5
ecb,Neclis,mention,0.5
ecb,UMich,mention,0.5
ecb,bankofcanada,mention,0.5
ecb,MAS_sg,mention,0.5
ecb,steveliesman,mention,0.5
ecb,UN4Youth,mention,0.5
ecb,UNDESASocial,mention,0.5
ecb,Greenpeace,mention,0.5
ecb,repubblica,mention,0.5
ecb,Harvard_Law,mention,0.5
ecb,cstaikouras,mention,0.5
ecb,expansioncom,mention,0.5
ecb,maiguashca,mention,0.5
ecb,HyunSongShin,mention,0.5
ecb,SoumayaKeynes,mention,0.5
ecb,MarkusGuerne,mention,0.5
ecb,nrc,mention,0.5
ecb,ESM_Press,mention,0.5
ecb,filpet4,mention,0.5
ecb,FMFdigital,mention,0.5
ecb,PrincetonBCF,mention,0.5
ecb,drivetimerte,mention,0.5
ecb,adam_tooze,mention,0.5
ecb,Shahinvallee,mention,0.5
ecb,FrancescoPapad1,mention,0.5
ecb,MediasetTgcom24,mention,0.5
ecb,Radio1Rai,mention,0.5
ecb,economicssummit,mention,0.5
ecb,elmundoes,mention,0.5
ecb,unav,mention,0.5
ecb,ESADE,mention,0.5
ecb,LucreziaReichli,mention,0.5
ecb,ecgiorg,mention,0.5
ecb,tcddublin,mention,0.5
ecb,MirjamWenzel,mention,0.5
ecb,Challenges,mention,0.5
ecb,SapienzaRoma,mention,0.5
ecb,NBB_BNB_NL,mention,0.5
ecb,NBB_BNB_FR,mention,0.5
ecb,EmmanuelMacron,mention,0.5
ecb,Quirinale,mention,0.5
ecb,nbppl,mention,0.5
ecb,MKTWgoldstein,mention,0.5
ecb,isabelschnabel,mention,0.5
ecb,KGeorgieva,mention,0.5
ecb,1sakhtar,mention,0.5
ecb,EUauditors,mention,0.5
ecb,EUombudsman,mention,0.5
ecb,davidmwessel,mention,0.5
ecb,Unicatt,mention,0.5
ecb,ChimientiTeresa,mention,0.5
ecb,skyliners1999,mention,0.5
ecb,ckcedric,mention,0.5
ecb,DieMaus,mention,0.5
ecb,MarioMoratalla,mention,0.5
ecb,Percy_Blooms,mention,0.5
ecb,Sibos,mention,0.5
ecb,Susan_Athey,mention,0.5
ecb,feuerwehrffm,mention,0.5
ecb,Polizei_Ffm,mention,0.5
ecb,dannyjhawk,mention,0.5
ecb,JunckerEU,mention,0.5
ecb,ojblanchard1,mention,0.5
ecb,VisualPolitik,mention,0.5
ecb,howardjp,mention,0.5
ecb,arjun1224,mention,0.5
ecb,MirrorPolitics,mention,0.5
ecb,BenjaminHartung,mention,0.5
ecb,jphlacour,mention,0.5
ecb,ramontremosa,mention,0.5
ecb,pedroantoniak,mention,0.5
ecb,Paolo_Guida,mention,0.5
ecb,patrikakis,mention,0.5
ecb,UE_Luxembourg,mention,0.5
ecb,maginteractive,mention,0.5
ecb,agitpops,mention,0.5
ecb,JEF_Europe,mention,0.5
ecb,JeunesEuropeens,mention,0.5
ecb,JEFBelgium,mention,0.5
ecb,JEF_de,mention,0.5
ecb,GFE_JefItaly,mention,0.5
ecb,JEFSpain,mention,0.5
ecb,Eurooppanuoret,mention,0.5
ecb,europeiskungdom,mention,0.5
ecb,youngeuromove,mention,0.5
ecb,EuropaeiskUngDK,mention,0.5
ecb,TheEgeEye,mention,0.5
ecb,hrinfo,mention,0.5
ecb,ECB_cricket,mention,0.5
ecb,BitcoinRat,mention,0.5
ecb,nickcoatesnes,mention,0.5
ecb,SantAnnaPisa,mention,0.5
ecb,TEDx,mention,0.5
ecb,MihneaConst,mention,0.5
ecb,AtlantaFed,mention,0.5
ecb,ChicagoFed,mention,0.5
ecb,MinneapolisFed,mention,0.5
ecb,MichaelManfield,mention,0.5
ecb,Yunus_Centre,mention,0.5
ecb,FrankfurtSchool,mention,0.5
ecb,SolvayEDU,mention,0.5
ecb,TSEinfo,mention,0.5
ecb,cess2018,mention,0.5
ecb,rodrikdani,mention,0.5
ecb,NPAIE,mention,0.5
ecb,SteveSimsNews,mention,0.5
ecb,BedrosGesaratsi,mention,0.5
ecb,KennethVermeul3,mention,0.5
ecb,realDonaldTrump,mention,0.5
ecb,ECBForum,mention,0.5
ecb,marccwr,mention,0.5
ecb,Ripple,mention,0.5
ecb,gianiperetti,mention,0.5
ecb,hroptatyr,mention,0.5
ecb,simonoxfphys,mention,0.5
ecb,Aebanca,mention,0.5
ecb,sectorceca,mention,0.5
ecb,PhilippaSigl,mention,0.5
ecb,SquawkBoxEurope,mention,0.5
ecb,HenrikThomsen,mention,0.5
ecb,finleap,mention,0.5
ecb,andreaspreis,mention,0.5
ecb,alkhwarizmi42,mention,0.5
ecb,debatingeurope,mention,0.5
ecb,JanMusschoot,mention,0.5
ecb,VMECollins,mention,0.5
ecb,italomottini95,mention,0.5
ecb,af99478881,mention,0.5
ecb,classcnbc,mention,0.5
ecb,serbanmarian17,mention,0.5
ecb,tryingET,mention,0.5
ecb,pdemetriades,mention,0.5
ecb,uniofleicester,mention,0.5
ecb,FiatSpeculator,mention,0.5
ecb,paulgoodwin123,mention,0.5
ecb,Ciceroni_EU,mention,0.5
ecb,MarinaQuenan,mention,0.5
ecb,les_jeco,mention,0.5
ecb,SvenAfhueppe,mention,0.5
ecb,ClausVistesen,mention,0.5
ecb,Bank_of_Japan_e,mention,0.5
ecb,voxeu,mention,0.5
ecb,MIT,mention,0.5
ecb,notayesmansecon,mention,0.5
ecb,cm_Lacydon,mention,0.5
ecb,CNBCi,mention,0.5
ecb,MIT_Innovation,mention,0.5
ecb,TheStalwart,mention,0.5
ecb,neilcredit,mention,0.5
ecb,jmackin2,mention,0.5
ecb,mheger78,mention,0.5
ecb,saeedamenfx,mention,0.5
ecb,macrocredit,mention,0.5
ecb,rafaminos,mention,0.5
ecb,macro_times,mention,0.5
ecb,ThalersCorner,mention,0.5
ecb,Frances_Coppola,mention,0.5
